Brand,Model,Price,RAM,Memory,Screen_size,Status,Warranty,Graphic_card,Processor Type,Alpha
Asus,FX Series/ZX Series,14190000.0,8,256,16,5,5,5,Intel Core i5,125
Razer,Dòng Khác,39500000.0,16,512,16,5,5,5,Intel Core i7,125
HP,Pavilion,7900000.0,8,512,16,10,5,2,Intel Core i5,100
HP,Pavilion,10000000.0,8,256,16,5,5,2,Intel Core i5,50
HP,Elitebook,6700000.0,8,500,16,5,5,5,Intel Core i7,125
Asus,FX Series/ZX Series,6200000.0,8,128,16,5,5,5,Intel Core i5,125
MSI,GF Series,16790000.0,8,128,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,6300000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,Precision,14500000.0,16,256,16,5,5,5,Intel Core i7,125
Acer,Aspire,6900000.0,4,1024,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,16500000.0,8,128,14,5,5,2,Intel Core i3,50
Dell,Latitude,6500000.0,4,128,12,5,5,2,Intel Core i5,50
HP,Elitebook,14900000.0,8,256,14,5,5,2,Intel Core i7,50
HP,Spectre,23000000.0,8,256,14,5,5,2,Intel Core i7,50
Lenovo,IdeaPad,15000000.0,8,512,14,10,5,2,Intel Core i5,100
Asus,VivoBook S Series,8900000.0,4,128,16,5,5,2,Intel Core i3,50
Dell,Latitude,18500000.0,16,512,16,10,5,5,Intel Core i7,250
Dell,Latitude,7000000.0,4,128,16,5,5,2,Intel Core i5,50
HP,Dòng Khác,6290000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Envy,25000000.0,8,512,14,10,5,2,Intel Core i7,100
Dell,Inspiron,10000000.0,4,512,14,5,5,2,Intel Core i5,50
Dell,Inspiron,10390000.0,8,128,16,5,5,2,Intel Core i5,50
Dell,XPS,22500000.0,16,512,14,5,5,2,Intel Core i7,50
Lenovo,Yoga,11800000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,7200000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Air,15500000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,8000000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,FX Series/ZX Series,16900000.0,8,512,16,5,5,5,Ryzen 7,125
Asus,FX Series/ZX Series,14500000.0,8,512,16,5,5,5,Ryzen 7,125
Lenovo,ThinkPad,6990000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,18500000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Vostro,6200000.0,4,500,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,12500000.0,8,256,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,12500000.0,8,256,16,5,5,2,Intel Core i7,50
Dell,Latitude,7990000.0,8,256,14,5,5,2,Intel Core i7,50
HP,ProBook,5400000.0,8,128,18,5,1,5,Intel Core i5,25
Apple,Macbook Pro,8600000.0,8,750,16,5,1,2,Intel Core i7,10
Apple,Macbook Pro,17900000.0,8,256,14,5,1,2,Intel Core i5,10
Dell,XPS,21900000.0,16,512,14,10,1,2,Intel Core i7,20
Hãng Khác,Dòng Khác,8540000.0,8,128,14,10,5,5,AMD,250
Apple,Dòng Khác,13500000.0,8,1024,22,5,5,5,Intel Core i5,125
Dell,Latitude,7800000.0,8,250,14,5,5,2,Intel Core i5,50
Acer,Aspire,8400000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Inspiron,7200000.0,4,1024,16,5,5,5,Intel Core i5,125
HP,Elitebook,6500000.0,4,500,12,5,5,2,Intel Core i7,50
Lenovo,IdeaPad,6500000.0,8,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,5999000.0,4,128,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,5100000.0,8,500,14,10,5,2,Intel Core i5,100
Dell,Latitude,6950000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,7900000.0,4,128,12,5,5,2,Intel Core i5,50
Lenovo,Legion Y Series,12500000.0,8,500,14,10,5,2,Intel Core i7,100
Asus,G series,22000000.0,16,128,16,5,5,5,Intel Core i7,125
HP,Pavilion,7500000.0,16,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,23000000.0,8,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Pro,6800000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,7900000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,9500000.0,8,128,14,5,5,2,Intel Core i5,50
Asus,X series,6650000.0,4,500,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,26900000.0,16,512,14,10,5,2,Intel Core i7,100
Asus,X series,6500000.0,4,500,14,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,5600000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,9999000.0,8,256,14,5,5,2,Intel Core i7,50
Apple,Macbook Air,9500000.0,4,256,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,10500000.0,4,256,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,6800000.0,4,256,14,10,5,2,Intel Core i5,100
Dell,Latitude,8100000.0,8,128,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,8200000.0,4,500,16,5,5,5,Intel Core i5,125
HP,Pavilion,13800000.0,8,512,16,5,5,5,Intel Core i5,125
Asus,K series,15000000.0,4,128,14,5,5,5,Intel Core i3,125
Asus,VivoBook S Series,7000000.0,4,128,16,1,5,2,Intel Core i5,10
Asus,X series,5000000.0,4,1024,16,5,5,2,Intel Pentium,50
Dell,Vostro,7600000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Inspiron,8000000.0,4,500,14,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,19500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Vostro,11000000.0,4,1024,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro Touch Bar,29000000.0,8,512,14,5,5,2,Intel Core i5,50
HP,ZBook,8900000.0,6,250,14,5,5,2,Intel Core i7,50
Apple,Macbook Pro,8500000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,30000000.0,16,512,14,5,5,2,Intel Core i5,50
Asus,X series,5500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Dòng Khác,6500000.0,16,128,16,5,5,2,Intel Core i7,50
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,ASUSPRO,12000000.0,8,256,14,10,5,2,Intel Core i5,100
Apple,Macbook Pro,18500000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Latitude,8800000.0,8,256,14,10,5,2,Intel Core i5,100
Apple,Macbook Air,10700000.0,8,128,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,5500000.0,4,500,16,5,5,2,Intel Core i7,50
Dell,Latitude,8700000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,12000000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,5300000.0,4,128,14,5,5,5,Intel Core i5,125
HP,ProBook,6000000.0,4,256,16,5,5,2,Intel Core i5,50
HP,Pavilion,10000000.0,8,1024,14,5,5,5,Intel Core i5,125
Dell,Dòng Khác,5000000.0,4,250,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,21000000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Vostro,8800000.0,4,1024,16,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,500,14,5,5,2,Intel Core i5,50
Dell,Latitude,7200000.0,4,128,14,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,5300000.0,4,1024,16,5,5,2,Intel Core i3,50
Lenovo,IdeaPad,6500000.0,4,1024,16,5,5,2,Intel Core i3,50
Dell,Inspiron,12200000.0,2,500,14,10,5,2,Intel Core i7,100
Dell,Vostro,10200000.0,4,128,14,5,5,5,Intel Core i5,125
Asus,ROG Strix Scar,22900000.0,8,512,16,5,5,5,Intel Core i7,125
Dell,XPS,16500000.0,8,128,16,5,5,5,Intel Core i7,125
Apple,Dòng Khác,26500000.0,64,512,22,5,5,5,Intel Core i5,125
Dell,Precision,17500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Precision Mobile Workstations,14500000.0,8,320,16,5,5,2,Intel Core i7,50
Dell,Dòng Khác,6500000.0,4,320,14,5,5,2,Intel Core i5,50
Dell,Precision,18990000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,19999000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Latitude,6800000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,Zenbook Series,16800000.0,8,256,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro Touch Bar,26500000.0,16,512,16,5,5,5,Intel Core i7,125
HP,Elitebook,5900000.0,4,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,12500000.0,8,128,14,5,5,2,Intel Core i5,50
HP,ProBook,6000000.0,4,128,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,12000000.0,32,1024,16,10,5,5,Intel Core i9,250
Apple,Macbook Air,19990000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9600000.0,8,128,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,7900000.0,4,256,16,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,14000000.0,8,512,16,5,5,5,Intel Core i7,125
Asus,Dòng Khác,5500000.0,4,128,14,5,5,5,AMD,125
Dell,Latitude,9800000.0,8,256,14,10,5,2,Intel Core i5,100
Apple,Macbook Pro,18990000.0,16,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,10600000.0,16,256,16,5,5,2,Intel Core i7,50
Dell,Dòng Khác,12000000.0,8,128,16,5,5,5,Intel Core i5,125
Acer,Helios,22900000.0,8,128,16,5,5,5,Intel Core i5,125
HP,Elitebook,6400000.0,4,128,16,10,5,2,Intel Core i5,100
Apple,Macbook Air,8500000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Inspiron,12500000.0,8,1024,16,5,5,5,Intel Core i5,125
Asus,X series,5800000.0,4,64,16,5,5,5,Intel Core i5,125
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
Asus,VivoBook S Series,8200000.0,8,128,16,5,5,5,Intel Core i7,125
Asus,VivoBook S Series,24490000.0,8,512,16,10,5,5,Intel Core i7,250
HP,ProBook,5390000.0,4,320,16,5,5,2,Intel Core i3,50
Apple,Macbook Pro,14000000.0,16,250,14,5,5,2,Khác,50
Dell,Latitude,7400000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,6300000.0,4,500,16,5,5,5,Intel Core i5,125
Dell,Latitude,5150000.0,4,64,14,5,5,2,Intel Core i7,50
HP,Elitebook,6700000.0,16,128,18,5,5,5,Intel Core i7,125
Apple,Macbook Pro,22800000.0,16,512,16,5,5,5,Intel Core i7,125
Acer,Aspire,8700000.0,4,512,16,5,5,2,Intel Core i5,50
Dell,Vostro,5000000.0,4,128,14,5,5,5,Intel Core i5,125
Dell,Latitude,6100000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,10200000.0,8,256,16,5,5,5,Intel Core i5,125
Dell,Latitude,7400000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,6000000.0,4,1024,14,5,5,2,Intel Core i5,50
HP,Dòng Khác,7800000.0,4,256,14,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,6200000.0,4,128,16,5,5,2,Intel Core i5,50
HP,Elitebook,6500000.0,4,128,14,5,5,2,Intel Core i7,50
Dell,Inspiron,7900000.0,4,500,16,5,5,2,Intel Core i5,50
Dell,Dòng Khác,18500000.0,8,2048,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,8500000.0,4,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,5500000.0,4,128,12,5,1,2,Intel Core i3,10
Dell,Precision,12400000.0,8,256,16,5,1,5,Intel Core i7,25
Dell,Precision Mobile Workstations,19999000.0,16,512,16,5,1,5,Intel Core i7,25
HP,ProBook,6900000.0,4,500,16,5,1,2,Intel Core i5,10
Acer,Aspire,8190000.0,2,500,14,10,5,2,Intel Pentium,100
HP,ZBook,10990000.0,8,256,16,1,5,5,Intel Core i7,25
Lenovo,ThinkPad,14890000.0,8,256,16,5,5,5,Intel Core i7,125
HP,Elitebook,13700000.0,8,256,14,5,5,2,Intel Core i5,50
Asus,X series,8999000.0,4,1024,16,5,5,5,Intel Core i5,125
Lenovo,ThinkPad,8500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,8500000.0,4,256,12,5,5,2,Intel Core i5,50
Dell,Vostro,15000000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Latitude,8000000.0,8,256,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro,8400000.0,8,128,14,5,5,2,Intel Core i7,50
Dell,Inspiron,7400000.0,4,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,21200000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,6000000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,29500000.0,16,256,16,5,5,5,Intel Core i7,125
HP,Notebook,6490000.0,4,500,14,5,5,2,Intel Core i3,50
Dell,Latitude,6400000.0,8,128,14,5,5,2,Intel Core i5,50
HP,ZBook,13900000.0,32,1024,16,5,5,5,Intel Core i7,125
Lenovo,Legion Y Series,21300000.0,8,512,16,10,5,5,Intel Core i5,250
Dell,Vostro,10200000.0,8,256,16,5,5,5,Intel Core i5,125
Lenovo,ThinkPad,13200000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,24000000.0,16,128,16,10,5,5,Intel Core i7,250
Asus,FX Series/ZX Series,6500000.0,4,500,16,5,5,5,Intel Core i7,125
Dell,Inspiron,11000000.0,16,250,16,5,5,5,Intel Core i7,125
HP,ProBook,10800000.0,8,2048,14,5,5,2,Intel Core i7,50
Apple,Macbook,14800000.0,8,256,12,10,5,2,Khác,100
Lenovo,IdeaPad,13900000.0,16,256,14,5,5,5,Ryzen 5,125
Lenovo,IdeaPad,5500000.0,16,256,14,5,5,5,Ryzen 5,125
Asus,ASUSPRO,6000000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,Latitude,8600000.0,8,256,14,10,5,2,Intel Core i5,100
Apple,Macbook Pro,6800000.0,8,64,16,5,5,2,Intel Core i7,50
Dell,Latitude,5700000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9000000.0,8,750,16,5,5,2,Intel Core i7,50
Hãng Khác,Dòng Khác,12000000.0,8,512,22,5,5,5,Intel Core i5,125
Hãng Khác,Dòng Khác,7500000.0,8,512,22,5,5,5,Intel Core i5,125
Dell,Latitude,7200000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,Latitude,6700000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,7000000.0,4,128,12,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,10500000.0,8,128,14,5,5,2,Intel Core i5,50
HP,ProBook,10099000.0,8,250,16,5,5,2,Intel Core i5,50
Lenovo,Legion Y Series,12000000.0,8,2048,16,5,5,5,Intel Core i7,125
Acer,Aspire,9200000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,XPS,46789000.0,32,1024,16,10,5,5,Intel Core i7,250
Dell,Latitude,6000000.0,4,128,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,52700000.0,16,1024,16,5,5,5,Intel Core i9,125
Lenovo,IdeaPad,7500000.0,4,64,14,10,5,5,Intel Core i5,250
Dell,Vostro,6400000.0,4,256,14,5,5,2,Intel Core i3,50
Dell,Inspiron,13500000.0,8,128,16,5,5,5,Intel Core i5,125
Dell,Alienware,41500000.0,16,512,16,5,5,2,Intel Core i7,50
Dell,Latitude,6000000.0,16,256,12,5,5,2,Intel Core i5,50
Dell,Latitude,7599000.0,2,250,14,5,5,2,Intel Celeron,50
Asus,ROG Strix Scar,33000000.0,16,1024,16,5,5,5,Intel Core i7,125
Dell,Inspiron,6400000.0,4,128,12,10,5,2,Intel Core i7,100
Dell,Precision,15000000.0,8,500,16,5,5,5,Intel Core i7,125
Lenovo,Essential (G series),5700000.0,4,128,16,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,20000000.0,8,256,14,1,5,2,Intel Core i5,10
Dell,Latitude,7300000.0,8,256,12,5,5,2,Intel Core i7,50
Dell,Vostro,9500000.0,4,1024,16,5,5,5,Intel Core i5,125
Dell,Vostro,22890000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,Vostro,6500000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,XPS,17000000.0,8,512,16,5,5,5,Intel Core i7,125
Acer,Aspire,6900000.0,4,128,14,5,5,2,Intel Core i3,50
Lenovo,IdeaPad,6100000.0,4,256,16,5,5,2,Intel Core i3,50
Dell,XPS,17900000.0,16,512,14,10,5,2,Intel Core i7,100
Toshiba,Satellite Series,5900000.0,8,64,16,5,5,5,Intel Core i7,125
Asus,N series,7000000.0,8,480,16,5,5,5,Intel Core i7,125
Dell,XPS,17000000.0,8,256,14,10,5,2,Intel Core i5,100
Dell,Vostro,6800000.0,4,2048,14,5,5,2,Intel Core i3,50
Asus,A series,6800000.0,4,128,16,10,5,5,Intel Core i5,250
Dell,Latitude,6300000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,Latitude,6500000.0,4,128,12,5,5,2,Intel Core i7,50
Dell,Latitude,7900000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Vostro,14000000.0,8,256,16,5,5,5,Intel Core i7,125
Dell,XPS,19000000.0,16,256,14,5,5,2,Intel Core i7,50
Apple,Macbook Pro Touch Bar,16900000.0,8,256,14,5,5,2,Intel Core i3,50
Dell,XPS,11500000.0,4,256,14,5,5,2,Intel Core i5,50
HP,Pavilion,5900000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Elitebook,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,Legion Y Series,19200000.0,8,128,16,5,5,5,Intel Core i7,125
Apple,Macbook Pro,28500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,15000000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,6500000.0,4,128,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,9500000.0,8,512,16,5,5,5,Intel Core i7,125
Acer,Swift,6750000.0,4,128,12,5,5,2,Intel Core i3,50
Lenovo,ThinkPad,10500000.0,16,512,16,1,5,5,Intel Core i7,25
Apple,Macbook Pro,14200000.0,8,128,14,1,5,2,Intel Core i5,10
Lenovo,Yoga,8800000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,8000000.0,8,250,16,5,5,2,Intel Core i5,50
Dell,Latitude,6400000.0,4,128,12,5,5,2,Intel Core i7,50
HP,ProBook,10450000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,5900000.0,4,128,14,5,5,2,Intel Core i5,50
Acer,Aspire,9900000.0,4,1024,16,10,5,5,Intel Core i7,250
Hãng Khác,Dòng Khác,19000000.0,8,128,12,10,5,2,Intel Core i5,100
Dell,Inspiron,12000000.0,8,512,16,5,5,5,Intel Core i5,125
MSI,GL Series,33590000.0,16,512,16,1,5,5,Intel Core i7,25
Apple,Macbook Air,11000000.0,4,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,24000000.0,16,256,16,5,5,2,Intel Core i7,50
MSI,GF Series,22500000.0,16,512,16,10,5,5,Intel Core i7,250
HP,ProBook,5500000.0,4,500,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,5800000.0,4,128,16,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,12000000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Alienware,47500000.0,16,512,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro,7900000.0,6,500,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,8500000.0,6,500,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7400000.0,4,128,16,5,5,2,Intel Core i5,50
Dell,Inspiron,7900000.0,4,256,16,10,5,5,Intel Core i5,250
Dell,Inspiron,7700000.0,8,256,14,5,5,5,Intel Core i5,125
Lenovo,IdeaPad,11500000.0,8,512,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7200000.0,8,500,16,5,5,2,Intel Core i7,50
Dell,Inspiron,11000000.0,16,2048,16,5,5,5,Intel Core i5,125
Apple,Macbook,13500000.0,16,2048,16,5,5,5,Intel Core i5,125
Dell,Precision,8200000.0,8,500,16,5,5,5,Intel Core i7,125
Dell,Latitude,5000000.0,4,256,16,5,5,2,Intel Core i5,50
Dell,Inspiron,8200000.0,4,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro,19000000.0,8,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Pro,5800000.0,8,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Pro Touch Bar,26500000.0,8,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,6500000.0,8,256,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,13900000.0,8,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,6500000.0,4,256,16,5,5,2,Intel Core i5,50
Apple,Macbook Air,11200000.0,8,128,14,5,5,2,Intel Core i5,50
Asus,X series,6300000.0,4,128,16,5,5,2,Intel Core i5,50
Asus,X series,5000000.0,8,500,16,5,5,5,Intel Core i5,125
Dell,Vostro,8000000.0,4,128,16,5,5,5,Intel Core i5,125
Dell,XPS,17300000.0,16,512,14,5,5,2,Intel Core i7,50
Asus,S series,7200000.0,4,128,14,5,5,2,Intel Core i3,50
Lenovo,IdeaPad,7500000.0,4,128,16,5,5,2,Intel Core i3,50
Lenovo,IdeaPad,7900000.0,4,128,16,5,5,2,Intel Core i3,50
HP,Spectre,11400000.0,4,256,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,8600000.0,8,256,14,5,5,2,Intel Core i9,50
Asus,ASUSPRO,7900000.0,4,128,14,5,5,5,Intel Core i5,125
Dell,Inspiron,13500000.0,4,128,16,5,5,2,Intel Core i7,50
Lenovo,ThinkPad,15300000.0,8,128,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,17500000.0,8,256,12,5,5,2,Intel Core i5,50
Asus,FX Series/ZX Series,12500000.0,8,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,16000000.0,8,128,14,5,5,2,Intel Core i5,50
Dell,Latitude,6100000.0,4,128,12,5,5,2,Intel Core i5,50
Dell,Latitude,6990000.0,16,256,12,5,5,2,Intel Core i5,50
Lenovo,IdeaPad,7600000.0,16,256,12,10,5,2,Intel Core i5,100
Apple,Macbook Air,17900000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Air,11800000.0,8,128,14,10,5,5,Intel Core i5,250
Hãng Khác,Dòng Khác,123456000.0,64,128,14,5,5,2,Khác,50
Lenovo,ThinkPad,6900000.0,4,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,6500000.0,4,128,14,5,5,2,Intel Core i5,50
Dell,Inspiron,16000000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,Inspiron,10200000.0,8,128,16,5,5,5,Intel Core i5,125
Apple,Macbook Pro Touch Bar,35500000.0,16,512,16,5,5,5,Intel Core i7,125
MSI,GL Series,18900000.0,8,1024,18,10,5,5,Intel Core i7,250
MSI,GL Series,7400000.0,8,1024,18,5,5,5,Intel Core i7,125
Apple,Macbook Pro,10500000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,8200000.0,4,128,14,5,5,5,Intel Core i5,125
Apple,Macbook Air,12500000.0,4,128,14,5,5,2,Intel Core i5,50
Hãng Khác,Dòng Khác,18290000.0,8,128,12,10,5,2,Intel Core i5,100
Dell,Latitude,7200000.0,4,128,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,18500000.0,8,256,16,5,5,5,Intel Core i7,125
Apple,Macbook Air,11000000.0,8,128,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,57000000.0,16,1024,16,5,5,5,Intel Core i9,125
Apple,Macbook Air,21500000.0,4,128,18,5,5,5,AMD,125
Dell,Inspiron,13590000.0,4,128,16,10,5,5,Intel Core i5,250
Dell,Latitude,6500000.0,4,250,16,5,5,2,Intel Core i5,50
HP,Elitebook,7900000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,5400000.0,4,1024,16,5,5,5,Intel Core i3,125
Dell,Precision,27000000.0,16,256,16,5,5,5,Intel Core i7,125
Dell,XPS,27500000.0,16,512,16,10,5,5,Intel Core i7,250
Apple,Macbook Pro,7800000.0,8,128,16,5,5,2,Intel Core i7,50
Dell,Dòng Khác,5500000.0,8,250,14,5,5,2,Intel Core i5,50
Apple,Macbook Pro,6600000.0,8,500,16,5,5,2,Intel Core i7,50
Dell,XPS,28200000.0,16,512,16,5,5,5,Intel Core i7,125
Dell,Vostro,9900000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,12800000.0,8,256,16,10,5,2,Intel Core i5,100
Dell,Inspiron,6900000.0,8,256,16,5,5,2,Intel Core i5,50
Dell,Latitude,8600000.0,8,256,14,5,5,2,Intel Core i5,50
Dell,Inspiron,7900000.0,4,500,16,5,5,2,Intel Core i5,50
MSI,GF Series,26500000.0,8,512,16,10,5,2,Intel Core i7,100
Asus,VivoBook S Series,19500000.0,8,512,18,5,5,5,Intel Core i5,125
Lenovo,IdeaPad,6000000.0,4,128,16,5,5,2,Intel Core i3,50
Lenovo,Dòng Khác,7500000.0,8,250,16,5,5,5,Intel Core i7,125
Lenovo,IdeaPad,9000000.0,8,250,16,5,5,5,Intel Core i7,125
Acer,Aspire,10490000.0,4,1024,16,10,5,5,Intel Core i7,250
Dell,Dòng Khác,14900000.0,8,1024,16,5,5,5,Intel Core i5,125
HP,Elitebook,8200000.0,8,250,12,5,5,2,Intel Core i5,50
Dell,Latitude,12500000.0,8,256,14,5,5,2,Intel Core i7,50
HP,Pavilion,15000000.0,4,256,16,5,5,2,Intel Core i5,50
Apple,Macbook Pro,9990000.0,8,512,16,5,5,5,Intel Core i7,125
Dell,Inspiron,8200000.0,4,128,14,5,5,5,Intel Core i5,125
Panasonic,Toughbook,8500000.0,8,128,10,5,5,2,Intel Core i5,50
Dell,Inspiron,14500000.0,8,500,16,5,5,5,Intel Core i5,125
Apple,Macbook Air,12000000.0,4,250,14,5,5,2,Intel Core i5,50
HP,Pavilion,6999000.0,4,500,14,5,1,2,Intel Core i5,10
Dell,Vostro,6800000.0,4,1024,14,5,1,2,Intel Core i5,10
Asus,VivoBook S Series,12000000.0,16,2048,16,10,1,5,Intel Core i5,50
Dell,Latitude,8500000.0,8,256,14,5,5,2,Intel Core i5,50
Acer,Aspire,8900000.0,8,256,16,5,5,5,Intel Core i5,125
Dell,Latitude,5500000.0,4,128,16,5,5,2,Intel Core i3,50
Apple,Macbook Pro,8900000.0,8,128,14,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,7500000.0,8,128,12,5,5,2,Intel Core i5,50
Lenovo,ThinkPad,21700000.0,16,512,14,5,5,2,Intel Core i7,50
Dell,Latitude,6700000.0,4,128,14,5,5,2,Intel Core i5,50
HP,Notebook,9000000.0,8,1024,16,5,5,2,Intel Core i5,50
HP,Notebook,21000000.0,8,1024,16,5,5,2,Intel Core i5,50
Apple,Macbook Air,9000000.0,8,1024,16,5,5,2,Intel Core i5,50
Dell,Latitude,7100000.0,8,256,12,5,5,2,Intel Core i5,50
Apple,Macbook Pro Touch Bar,25500000.0,16,256,16,5,5,5,Intel Core i7,125
Asus,S series,13900000.0,8,512,16,10,5,5,Intel Core i5,250
